zone,inclination,orientation,irradiance
4,54,50,973
4,54,55,954
4,54,60,934
4,54,65,913
4,54,70,890
4,54,75,867
4,54,80,842
4,54,85,817
4,54,90,791
4,54,95,764
4,54,100,736
4,54,105,709
4,54,110,681
4,54,115,653
4,54,120,626
4,54,125,599
4,54,130,572
4,54,135,546
4,54,140,521
4,54,145,497
4,54,150,475
4,54,155,454
4,54,160,437
4,54,165,423
4,54,170,413
4,54,175,408
4,55,0,1059
4,55,5,1058
4,55,10,1056
4,55,15,1051
4,55,20,1045
4,55,25,1037
4,55,30,1027
4,55,35,1015
4,55,40,1001
4,55,45,985
4,55,50,968
4,55,55,950
4,55,60,930
4,55,65,908
4,55,70,886
4,55,75,862
4,55,80,837
4,55,85,812
4,55,90,786
4,55,95,759
4,55,100,731
4,55,105,703
4,55,110,676
4,55,115,648
4,55,120,620
4,55,125,593
4,55,130,566
4,55,135,540
4,55,140,515
4,55,145,491
4,55,150,469
4,55,155,448
4,55,160,430
4,55,165,416
4,55,170,406
4,55,175,400
4,56,0,1055
4,56,5,1054
4,56,10,1051
4,56,15,1047
4,56,20,1041
4,56,25,1032
4,56,30,1022
4,56,35,1010
4,56,40,997
4,56,45,981
4,56,50,964
4,56,55,945
4,56,60,925
4,56,65,904
4,56,70,881
4,56,75,857
4,56,80,833
4,56,85,807
4,56,90,781
4,56,95,753
4,56,100,726
4,56,105,698
4,56,110,670
4,56,115,642
4,56,120,614
4,56,125,587
4,56,130,560
4,56,135,534
4,56,140,509
4,56,145,486
4,56,150,463
4,56,155,442
4,56,160,424
4,56,165,410
4,56,170,400
4,56,175,393
4,57,0,1050
4,57,5,1049
4,57,10,1047
4,57,15,1042
4,57,20,1036
4,57,25,1028
4,57,30,1018
4,57,35,1006
4,57,40,992
4,57,45,976
4,57,50,959
4,57,55,941
4,57,60,920
4,57,65,899
4,57,70,876
4,57,75,852
4,57,80,828
4,57,85,802
4,57,90,775
4,57,95,748
4,57,100,721
4,57,105,693
4,57,110,665
4,57,115,637
4,57,120,609
4,57,125,581
4,57,130,554
4,57,135,528
4,57,140,503
4,57,145,480
4,57,150,457
4,57,155,436
4,57,160,418
4,57,165,403
4,57,170,393
4,57,175,387
4,58,0,1045
4,58,5,1045
4,58,10,1042
4,58,15,1037
4,58,20,1031
4,58,25,1023
4,58,30,1013
4,58,35,1001
4,58,40,987
4,58,45,972
4,58,50,954
4,58,55,936
4,58,60,915
4,58,65,894
4,58,70,871
4,58,75,847
4,58,80,822
4,58,85,797
4,58,90,770
4,58,95,743
4,58,100,715
4,58,105,687
4,58,110,659
4,58,115,631
4,58,120,603
4,58,125,575
4,58,130,549
4,58,135,523
4,58,140,498
4,58,145,473
4,58,150,451
4,58,155,430
4,58,160,412
4,58,165,397
4,58,170,386
4,58,175,380
4,59,0,1040
4,59,5,1039
4,59,10,1037
4,59,15,1032
4,59,20,1026
4,59,25,1018
4,59,30,1008
4,59,35,996
4,59,40,982
4,59,45,967
4,59,50,949
4,59,55,931
4,59,60,910
4,59,65,889
4,59,70,866
4,59,75,842
4,59,80,817
4,59,85,791
4,59,90,764
4,59,95,737
4,59,100,710
4,59,105,681
4,59,110,653
4,59,115,625
4,59,120,597
4,59,125,570
4,59,130,543
4,59,135,517
4,59,140,492
4,59,145,468
4,59,150,445
4,59,155,424
4,59,160,406
4,59,165,391
4,59,170,380
4,59,175,374
4,60,0,1035
4,60,5,1034
4,60,10,1031
4,60,15,1027
4,60,20,1021
4,60,25,1013
4,60,30,1003
4,60,35,991
4,60,40,977
4,60,45,961
4,60,50,944
4,60,55,925
4,60,60,905
4,60,65,883
4,60,70,860
4,60,75,837
4,60,80,811
4,60,85,786
4,60,90,759
4,60,95,732
4,60,100,704
4,60,105,676
4,60,110,647
4,60,115,619
4,60,120,591
4,60,125,564
4,60,130,537
4,60,135,511
4,60,140,486
4,60,145,462
4,60,150,439
4,60,155,418
4,60,160,400
4,60,165,385
4,60,170,374
4,60,175,368
4,61,0,1029
4,61,5,1028
4,61,10,1026
4,61,15,1021
4,61,20,1015
4,61,25,1007
4,61,30,997
4,61,35,985
4,61,40,971
4,61,45,956
4,61,50,939
4,61,55,920
4,61,60,899
4,61,65,878
4,61,70,855
4,61,75,831
4,61,80,806
4,61,85,780
4,61,90,753
4,61,95,726
4,61,100,698
4,61,105,670
4,61,110,642
4,61,115,613
4,61,120,585
4,61,125,558
4,61,130,531
4,61,135,505
4,61,140,480
4,61,145,456
4,61,150,433
4,61,155,412
4,61,160,394
4,61,165,379
4,61,170,368
4,61,175,362
4,62,0,1023
4,62,5,1023
4,62,10,1020
4,62,15,1016
4,62,20,1009
4,62,25,1001
4,62,30,991
4,62,35,979
4,62,40,966
4,62,45,950
4,62,50,933
4,62,55,914
4,62,60,894
4,62,65,872
4,62,70,849
4,62,75,825
4,62,80,800
4,62,85,774
4,62,90,747
4,62,95,720
4,62,100,692
4,62,105,664
4,62,110,636
4,62,115,607
4,62,120,579
4,62,125,552
4,62,130,525
4,62,135,499
4,62,140,474
4,62,145,450
4,62,150,427
4,62,155,407
4,62,160,388
4,62,165,373
4,62,170,362
4,62,175,356
4,63,0,1017
4,63,5,1016
4,63,10,1014
4,63,15,1009
4,63,20,1003
4,63,25,995
4,63,30,985
4,63,35,973
4,63,40,960
4,63,45,944
4,63,50,927
4,63,55,908
4,63,60,888
4,63,65,866
4,63,70,843
4,63,75,819
4,63,80,794
4,63,85,768
4,63,90,742
4,63,95,714
4,63,100,686
4,63,105,658
4,63,110,630
4,63,115,601
4,63,120,573
4,63,125,546
4,63,130,519
4,63,135,493
4,63,140,468
4,63,145,444
4,63,150,422
4,63,155,401
4,63,160,383
4,63,165,368
4,63,170,357
4,63,175,350
4,64,0,1011
4,64,5,1010
4,64,10,1007
4,64,15,1003
4,64,20,997
4,64,25,989
4,64,30,979
4,64,35,967
4,64,40,954
4,64,45,938
4,64,50,921
4,64,55,902
4,64,60,882
4,64,65,860
4,64,70,837
4,64,75,813
4,64,80,788
4,64,85,762
4,64,90,735
4,64,95,708
4,64,100,680
4,64,105,652
4,64,110,624
4,64,115,595
4,64,120,567
4,64,125,540
4,64,130,513
4,64,135,487
4,64,140,462
4,64,145,438
4,64,150,416
4,64,155,395
4,64,160,377
4,64,165,362
4,64,170,351
4,64,175,344
4,65,0,1004
4,65,5,1003
4,65,10,1001
4,65,15,997
4,65,20,991
4,65,25,983
4,65,30,973
4,65,35,961
4,65,40,947
4,65,45,932
4,65,50,914
4,65,55,896
4,65,60,875
4,65,65,854
4,65,70,831
4,65,75,807
4,65,80,782
4,65,85,756
4,65,90,729
4,65,95,702
4,65,100,674
4,65,105,646
4,65,110,618
4,65,115,589
4,65,120,561
4,65,125,534
4,65,130,507
4,65,135,481
4,65,140,456
4,65,145,433
4,65,150,410
4,65,155,390
4,65,160,372
4,65,165,357
4,65,170,346
4,65,175,339
4,66,0,997
4,66,5,997
4,66,10,994
4,66,15,990
4,66,20,984
4,66,25,976
4,66,30,966
4,66,35,954
4,66,40,941
4,66,45,925
4,66,50,908
4,66,55,889
4,66,60,869
4,66,65,847
4,66,70,825
4,66,75,801
4,66,80,776
4,66,85,750
4,66,90,723
4,66,95,696
4,66,100,668
4,66,105,640
4,66,110,611
4,66,115,583
4,66,120,555
4,66,125,528
4,66,130,501
4,66,135,475
4,66,140,450
4,66,145,427
4,66,150,405
4,66,155,384
4,66,160,366
4,66,165,351
4,66,170,340
4,66,175,333
4,67,0,990
4,67,5,989
4,67,10,987
4,67,15,983
4,67,20,977
4,67,25,969
4,67,30,959
4,67,35,947
4,67,40,934
4,67,45,918
4,67,50,901
4,67,55,883
4,67,60,863
4,67,65,841
4,67,70,818
4,67,75,794
4,67,80,769
4,67,85,743
4,67,90,717
4,67,95,689
4,67,100,662
4,67,105,633
4,67,110,605
4,67,115,577
4,67,120,549
4,67,125,522
4,67,130,495
4,67,135,469
4,67,140,445
4,67,145,421
4,67,150,399
4,67,155,379
4,67,160,361
4,67,165,346
4,67,170,335
4,67,175,328
4,68,0,983
4,68,5,982
4,68,10,980
4,68,15,975
4,68,20,969
4,68,25,962
4,68,30,952
4,68,35,940
4,68,40,927
4,68,45,911
4,68,50,894
4,68,55,876
4,68,60,856
4,68,65,834
4,68,70,811
4,68,75,788
4,68,80,763
4,68,85,737
4,68,90,710
4,68,95,683
4,68,100,655
4,68,105,627
4,68,110,599
4,68,115,571
4,68,120,543
4,68,125,516
4,68,130,489
4,68,135,463
4,68,140,439
4,68,145,416
4,68,150,394
4,68,155,373
4,68,160,356
4,68,165,341
4,68,170,330
4,68,175,323
4,69,0,975
4,69,5,974
4,69,10,972
4,69,15,968
4,69,20,962
4,69,25,954
4,69,30,945
4,69,35,933
4,69,40,920
4,69,45,904
4,69,50,887
4,69,55,869
4,69,60,849
4,69,65,828
4,69,70,805
4,69,75,781
4,69,80,756
4,69,85,730
4,69,90,704
4,69,95,677
4,69,100,649
4,69,105,621
4,69,110,593
4,69,115,564
4,69,120,537
4,69,125,510
4,69,130,483
4,69,135,457
4,69,140,433
4,69,145,410
4,69,150,388
4,69,155,368
4,69,160,350
4,69,165,336
4,69,170,325
4,69,175,318
4,70,0,967
4,70,5,966
4,70,10,964
4,70,15,960
4,70,20,954
4,70,25,947
4,70,30,937
4,70,35,926
4,70,40,912
4,70,45,897
4,70,50,880
4,70,55,862
4,70,60,842
4,70,65,820
4,70,70,798
4,70,75,774
4,70,80,749
4,70,85,724
4,70,90,697
4,70,95,670
4,70,100,642
4,70,105,614
4,70,110,586
4,70,115,558
4,70,120,530
4,70,125,503
4,70,130,477
4,70,135,451
4,70,140,427
4,70,145,404
4,70,150,382
4,70,155,363
4,70,160,345
4,70,165,331
4,70,170,320
4,70,175,313
4,71,0,959
4,71,5,958
4,71,10,956
4,71,15,952
4,71,20,946
4,71,25,939
4,71,30,929
4,71,35,918
4,71,40,905
4,71,45,890
4,71,50,873
4,71,55,854
4,71,60,834
4,71,65,813
4,71,70,791
4,71,75,767
4,71,80,742
4,71,85,717
4,71,90,690
4,71,95,663
4,71,100,636
4,71,105,608
4,71,110,580
4,71,115,552
4,71,120,524
4,71,125,497
4,71,130,471
4,71,135,446
4,71,140,421
4,71,145,398
4,71,150,377
4,71,155,357
4,71,160,340
4,71,165,326
4,71,170,315
4,71,175,308
4,72,0,951
4,72,5,950
4,72,10,948
4,72,15,944
4,72,20,938
4,72,25,931
4,72,30,921
4,72,35,910
4,72,40,897
4,72,45,882
4,72,50,865
4,72,55,847
4,72,60,827
4,72,65,806
4,72,70,783
4,72,75,760
4,72,80,735
4,72,85,710
4,72,90,683
4,72,95,656
4,72,100,629
4,72,105,601
4,72,110,573
4,72,115,545
4,72,120,518
4,72,125,491
4,72,130,465
4,72,135,440
4,72,140,415
4,72,145,393
4,72,150,371
4,72,155,352
4,72,160,335
4,72,165,321
4,72,170,310
4,72,175,303
4,73,0,942
4,73,5,942
4,73,10,939
4,73,15,935
4,73,20,930
4,73,25,922
4,73,30,913
4,73,35,902
4,73,40,889
4,73,45,874
4,73,50,857
4,73,55,839
4,73,60,820
4,73,65,799
4,73,70,776
4,73,75,753
4,73,80,728
4,73,85,703
4,73,90,676
4,73,95,649
4,73,100,622
4,73,105,594
4,73,110,567
4,73,115,539
4,73,120,511
4,73,125,485
4,73,130,459
4,73,135,434
4,73,140,410
4,73,145,387
4,73,150,366
4,73,155,346
4,73,160,330
4,73,165,316
4,73,170,305
4,73,175,299
4,74,0,933
4,74,5,933
4,74,10,930
4,74,15,927
4,74,20,921
4,74,25,914
4,74,30,905
4,74,35,894
4,74,40,881
4,74,45,866
4,74,50,849
4,74,55,831
4,74,60,812
4,74,65,791
4,74,70,769
4,74,75,745
4,74,80,721
4,74,85,696
4,74,90,669
4,74,95,642
4,74,100,616
4,74,105,588
4,74,110,560
4,74,115,532
4,74,120,505
4,74,125,479
4,74,130,453
4,74,135,428
4,74,140,404
4,74,145,382
4,74,150,360
4,74,155,341
4,74,160,325
4,74,165,311
4,74,170,300
4,74,175,294
4,75,0,924
4,75,5,924
4,75,10,922
4,75,15,918
4,75,20,912
4,75,25,905
4,75,30,896
4,75,35,885
4,75,40,872
4,75,45,858
4,75,50,841
4,75,55,823
4,75,60,804
4,75,65,783
4,75,70,762
4,75,75,738
4,75,80,713
4,75,85,688
4,75,90,662
4,75,95,635
4,75,100,608
4,75,105,581
4,75,110,553
4,75,115,526
4,75,120,499
4,75,125,473
4,75,130,447
4,75,135,422
4,75,140,398
4,75,145,376
4,75,150,355
4,75,155,336
4,75,160,319
4,75,165,306
4,75,170,296
4,75,175,289
4,76,0,915
4,76,5,914
4,76,10,912
4,76,15,909
4,76,20,903
4,76,25,896
4,76,30,887
4,76,35,876
4,76,40,864
4,76,45,849
4,76,50,833
4,76,55,815
4,76,60,796
4,76,65,775
4,76,70,753
4,76,75,730
4,76,80,706
4,76,85,681
4,76,90,655
4,76,95,628
4,76,100,601
4,76,105,574
4,76,110,547
4,76,115,520
4,76,120,493
4,76,125,466
4,76,130,440
4,76,135,416
4,76,140,393
4,76,145,370
4,76,150,350
4,76,155,331
4,76,160,315
4,76,165,301
4,76,170,291
4,76,175,285
4,77,0,906
4,77,5,905
4,77,10,903
4,77,15,899
4,77,20,894
4,77,25,887
4,77,30,878
4,77,35,867
4,77,40,855
4,77,45,840
4,77,50,824
4,77,55,807
4,77,60,788
4,77,65,767
4,77,70,745
4,77,75,722
4,77,80,698
4,77,85,673
4,77,90,647
4,77,95,621
4,77,100,594
4,77,105,567
4,77,110,540
4,77,115,513
4,77,120,486
4,77,125,460
4,77,130,434
4,77,135,410
4,77,140,387
4,77,145,365
4,77,150,344
4,77,155,326
4,77,160,309
4,77,165,296
4,77,170,286
4,77,175,280
4,78,0,896
4,78,5,895
4,78,10,893
4,78,15,890
4,78,20,884
4,78,25,878
4,78,30,869
4,78,35,858
4,78,40,846
4,78,45,832
4,78,50,816
4,78,55,798
4,78,60,779
4,78,65,759
4,78,70,737
4,78,75,714
4,78,80,690
4,78,85,666
4,78,90,640
4,78,95,614
4,78,100,587
4,78,105,560
4,78,110,533
4,78,115,506
4,78,120,480
4,78,125,454
4,78,130,428
4,78,135,404
4,78,140,381
4,78,145,360
4,78,150,339
4,78,155,321
4,78,160,305
4,78,165,291
4,78,170,282
4,78,175,276
4,79,0,886
4,79,5,885
4,79,10,883
4,79,15,880
4,79,20,875
4,79,25,868
4,79,30,860
4,79,35,849
4,79,40,837
4,79,45,823
4,79,50,807
4,79,55,790
4,79,60,771
4,79,65,751
4,79,70,729
4,79,75,707
4,79,80,683
4,79,85,658
4,79,90,633
4,79,95,607
4,79,100,580
4,79,105,554
4,79,110,526
4,79,115,499
4,79,120,473
4,79,125,447
4,79,130,423
4,79,135,398
4,79,140,375
4,79,145,354
4,79,150,334
4,79,155,316
4,79,160,300
4,79,165,287
4,79,170,277
4,79,175,271
4,80,0,876
4,80,5,875
4,80,10,873
4,80,15,870
4,80,20,865
4,80,25,858
4,80,30,850
4,80,35,840
4,80,40,828
4,80,45,814
4,80,50,798
4,80,55,781
4,80,60,762
4,80,65,742
4,80,70,721
4,80,75,699
4,80,80,675
4,80,85,650
4,80,90,625
4,80,95,599
4,80,100,573
4,80,105,546
4,80,110,520
4,80,115,493
4,80,120,467
4,80,125,441
4,80,130,416
4,80,135,392
4,80,140,370
4,80,145,348
4,80,150,329
4,80,155,310
4,80,160,295
4,80,165,282
4,80,170,272
4,80,175,266
4,81,0,865
4,81,5,865
4,81,10,863
4,81,15,860
4,81,20,855
4,81,25,848
4,81,30,840
4,81,35,830
4,81,40,818
4,81,45,804
4,81,50,789
4,81,55,772
4,81,60,754
4,81,65,734
4,81,70,712
4,81,75,690
4,81,80,668
4,81,85,643
4,81,90,617
4,81,95,592
4,81,100,566
4,81,105,539
4,81,110,513
4,81,115,486
4,81,120,460
4,81,125,435
4,81,130,410
4,81,135,387
4,81,140,364
4,81,145,343
4,81,150,323
4,81,155,305
4,81,160,290
4,81,165,277
4,81,170,268
4,81,175,262
4,82,0,855
4,82,5,854
4,82,10,852
4,82,15,849
4,82,20,844
4,82,25,838
4,82,30,830
4,82,35,820
4,82,40,808
4,82,45,795
4,82,50,780
4,82,55,763
4,82,60,745
4,82,65,725
4,82,70,704
4,82,75,682
4,82,80,658
4,82,85,635
4,82,90,610
4,82,95,584
4,82,100,558
4,82,105,532
4,82,110,505
4,82,115,480
4,82,120,454
4,82,125,429
4,82,130,404
4,82,135,381
4,82,140,358
4,82,145,338
4,82,150,318
4,82,155,301
4,82,160,285
4,82,165,273
4,82,170,264
4,82,175,258
4,83,0,844
4,83,5,843
4,83,10,842
4,83,15,838
4,83,20,834
4,83,25,828
4,83,30,820
4,83,35,810
4,83,40,799
4,83,45,785
4,83,50,771
4,83,55,754
4,83,60,736
4,83,65,716
4,83,70,696
4,83,75,674
4,83,80,650
4,83,85,626
4,83,90,602
4,83,95,577
4,83,100,551
4,83,105,525
4,83,110,499
4,83,115,473
4,83,120,447
4,83,125,422
4,83,130,398
4,83,135,375
4,83,140,352
4,83,145,332
4,83,150,313
4,83,155,296
4,83,160,280
4,83,165,268
4,83,170,259
4,83,175,253
4,84,0,833
4,84,5,832
4,84,10,831
4,84,15,828
4,84,20,823
4,84,25,817
4,84,30,809
4,84,35,800
4,84,40,789
4,84,45,776
4,84,50,761
4,84,55,744
4,84,60,726
4,84,65,707
4,84,70,686
4,84,75,665
4,84,80,642
4,84,85,618
4,84,90,594
4,84,95,569
4,84,100,543
4,84,105,518
4,84,110,492
4,84,115,466
4,84,120,440
4,84,125,416
4,84,130,392
4,84,135,369
4,84,140,347
4,84,145,327
4,84,150,308
4,84,155,291
4,84,160,276
4,84,165,264
4,84,170,254
4,84,175,249
4,85,0,821
4,85,5,821
4,85,10,819
4,85,15,817
4,85,20,812
4,85,25,807
4,85,30,799
4,85,35,790
4,85,40,779
4,85,45,766
4,85,50,751
4,85,55,735
4,85,60,718
4,85,65,698
4,85,70,678
4,85,75,656
4,85,80,634
4,85,85,611
4,85,90,586
4,85,95,561
4,85,100,536
4,85,105,510
4,85,110,485
4,85,115,459
4,85,120,434
4,85,125,410
4,85,130,386
4,85,135,363
4,85,140,342
4,85,145,322
4,85,150,303
4,85,155,285
4,85,160,271
4,85,165,259
4,85,170,250
4,85,175,245
4,86,0,810
4,86,5,810
4,86,10,808
4,86,15,806
4,86,20,801
4,86,25,796
4,86,30,789
4,86,35,779
4,86,40,768
4,86,45,755
4,86,50,741
4,86,55,725
4,86,60,708
4,86,65,689
4,86,70,669
4,86,75,648
4,86,80,625
4,86,85,603
4,86,90,578
4,86,95,553
4,86,100,529
4,86,105,503
4,86,110,478
4,86,115,452
4,86,120,428
4,86,125,403
4,86,130,380
4,86,135,357
4,86,140,336
4,86,145,316
4,86,150,297
4,86,155,281
4,86,160,266
4,86,165,255
4,86,170,246
4,86,175,241
4,87,0,799
4,87,5,798
4,87,10,797
4,87,15,794
4,87,20,790
4,87,25,785
4,87,30,778
4,87,35,769
4,87,40,758
4,87,45,746
4,87,50,731
4,87,55,716
4,87,60,698
4,87,65,680
4,87,70,660
4,87,75,639
4,87,80,617
4,87,85,594
4,87,90,570
4,87,95,546
4,87,100,521
4,87,105,496
4,87,110,471
4,87,115,445
4,87,120,421
4,87,125,397
4,87,130,374
4,87,135,352
4,87,140,330
4,87,145,310
4,87,150,293
4,87,155,276
4,87,160,262
4,87,165,250
4,87,170,242
4,87,175,236
4,88,0,787
4,88,5,786
4,88,10,785
4,88,15,782
4,88,20,779
4,88,25,773
4,88,30,767
4,88,35,758
4,88,40,747
4,88,45,735
4,88,50,721
4,88,55,706
4,88,60,689
4,88,65,670
4,88,70,651
4,88,75,630
4,88,80,608
4,88,85,585
4,88,90,561
4,88,95,538
4,88,100,513
4,88,105,488
4,88,110,464
4,88,115,439
4,88,120,414
4,88,125,391
4,88,130,367
4,88,135,346
4,88,140,325
4,88,145,305
4,88,150,288
4,88,155,271
4,88,160,257
4,88,165,246
4,88,170,237
4,88,175,232
4,89,0,775
4,89,5,775
4,89,10,773
4,89,15,771
4,89,20,767
4,89,25,762
4,89,30,755
4,89,35,747
4,89,40,737
4,89,45,724
4,89,50,711
4,89,55,696
4,89,60,679
4,89,65,661
4,89,70,642
4,89,75,621
4,89,80,600
4,89,85,577
4,89,90,554
4,89,95,530
4,89,100,506
4,89,105,481
4,89,110,456
4,89,115,432
4,89,120,408
4,89,125,384
4,89,130,362
4,89,135,340
4,89,140,320
4,89,145,300
4,89,150,283
4,89,155,266
4,89,160,253
4,89,165,242
4,89,170,234
4,89,175,228
4,90,0,763
4,90,5,762
4,90,10,761
4,90,15,759
4,90,20,755
4,90,25,750
4,90,30,744
4,90,35,736
4,90,40,726
4,90,45,714
4,90,50,700
4,90,55,686
4,90,60,669
4,90,65,651
4,90,70,633
4,90,75,612
4,90,80,591
4,90,85,569
4,90,90,546
4,90,95,522
4,90,100,498
4,90,105,474
4,90,110,449
4,90,115,425
4,90,120,401
4,90,125,378
4,90,130,356
4,90,135,334
4,90,140,314
4,90,145,295
4,90,150,278
4,90,155,262
4,90,160,249
4,90,165,237
4,90,170,229
4,90,175,224
5E,0,0,820
5E,0,5,820
5E,0,10,820
5E,0,15,820
5E,0,20,820
5E,0,25,820
5E,0,30,820
5E,0,35,820
5E,0,40,820
5E,0,45,820
5E,0,50,820
5E,0,55,820
5E,0,60,820
5E,0,65,820
5E,0,70,820
5E,0,75,820
5E,0,80,820
5E,0,85,820
5E,0,90,820
5E,0,95,820
5E,0,100,820
5E,0,105,820
5E,0,110,820
5E,0,115,820
5E,0,120,820
5E,0,125,820
5E,0,130,820
5E,0,135,820
5E,0,140,820
5E,0,145,820
5E,0,150,820
5E,0,155,820
5E,0,160,820
5E,0,165,820
5E,0,170,820
5E,0,175,820
5E,1,0,827
5E,1,5,827
5E,1,10,826
5E,1,15,826
5E,1,20,826
5E,1,25,826
5E,1,30,826
5E,1,35,825
5E,1,40,825
5E,1,45,824
5E,1,50,824
5E,1,55,823
5E,1,60,823
5E,1,65,822
5E,1,70,822
5E,1,75,821
5E,1,80,820
5E,1,85,820
5E,1,90,819
5E,1,95,818
5E,1,100,818
5E,1,105,817
5E,1,110,816
5E,1,115,816
5E,1,120,815
5E,1,125,815
5E,1,130,814
5E,1,135,814
5E,1,140,813
5E,1,145,813
5E,1,150,813
5E,1,155,812
5E,1,160,812
5E,1,165,812
5E,1,170,812
5E,1,175,812
5E,2,0,834
5E,2,5,834
5E,2,10,834
5E,2,15,833
5E,2,20,833
5E,2,25,833
5E,2,30,832
5E,2,35,831
5E,2,40,830
5E,2,45,830
5E,2,50,829
5E,2,55,828
5E,2,60,826
5E,2,65,825
5E,2,70,824
5E,2,75,823
5E,2,80,822
5E,2,85,820
5E,2,90,819
5E,2,95,818
5E,2,100,816
5E,2,105,815
5E,2,110,814
5E,2,115,812
5E,2,120,811
5E,2,125,810
5E,2,130,809
5E,2,135,808
5E,2,140,807
5E,2,145,806
5E,2,150,806
5E,2,155,805
5E,2,160,805
5E,2,165,804
5E,2,170,804
5E,2,175,804
5E,3,0,841
5E,3,5,841
5E,3,10,841
5E,3,15,840
5E,3,20,840
5E,3,25,839
5E,3,30,838
5E,3,35,837
5E,3,40,836
5E,3,45,835
5E,3,50,833
5E,3,55,832
5E,3,60,830
5E,3,65,828
5E,3,70,826
5E,3,75,824
5E,3,80,823
5E,3,85,821
5E,3,90,819
5E,3,95,817
5E,3,100,815
5E,3,105,813
5E,3,110,811
5E,3,115,809
5E,3,120,807
5E,3,125,806
5E,3,130,804
5E,3,135,803
5E,3,140,801
5E,3,145,800
5E,3,150,799
5E,3,155,798
5E,3,160,797
5E,3,165,797
5E,3,170,796
5E,3,175,796
5E,4,0,848
5E,4,5,848
5E,4,10,848
5E,4,15,847
5E,4,20,846
5E,4,25,845
5E,4,30,844
5E,4,35,843
5E,4,40,841
5E,4,45,839
5E,4,50,837
5E,4,55,835
5E,4,60,833
5E,4,65,831
5E,4,70,828
5E,4,75,826
5E,4,80,823
5E,4,85,821
5E,4,90,818
5E,4,95,816
5E,4,100,813
5E,4,105,810
5E,4,110,808
5E,4,115,805
5E,4,120,803
5E,4,125,801
5E,4,130,799
5E,4,135,797
5E,4,140,795
5E,4,145,793
5E,4,150,792
5E,4,155,791
5E,4,160,790
5E,4,165,789
5E,4,170,788
5E,4,175,788
5E,5,0,855
5E,5,5,855
5E,5,10,854
5E,5,15,854
5E,5,20,853
5E,5,25,851
5E,5,30,850
5E,5,35,848
5E,5,40,846
5E,5,45,844
5E,5,50,842
5E,5,55,839
5E,5,60,836
5E,5,65,834
5E,5,70,831
5E,5,75,828
5E,5,80,824
5E,5,85,821
5E,5,90,818
5E,5,95,815
5E,5,100,811
5E,5,105,808
5E,5,110,805
5E,5,115,802
5E,5,120,799
5E,5,125,796
5E,5,130,793
5E,5,135,791
5E,5,140,789
5E,5,145,787
5E,5,150,785
5E,5,155,783
5E,5,160,782
5E,5,165,781
5E,5,170,780
5E,5,175,780
5E,6,0,861
5E,6,5,861
5E,6,10,861
5E,6,15,860
5E,6,20,859
5E,6,25,857
5E,6,30,856
5E,6,35,854
5E,6,40,851
5E,6,45,849
5E,6,50,846
5E,6,55,843
5E,6,60,840
5E,6,65,836
5E,6,70,833
5E,6,75,829
5E,6,80,825
5E,6,85,821
5E,6,90,817
5E,6,95,813
5E,6,100,810
5E,6,105,806
5E,6,110,802
5E,6,115,798
5E,6,120,795
5E,6,125,791
5E,6,130,788
5E,6,135,785
5E,6,140,782
5E,6,145,780
5E,6,150,778
5E,6,155,776
5E,6,160,774
5E,6,165,773
5E,6,170,772
5E,6,175,772
5E,7,0,868
5E,7,5,868
5E,7,10,867
5E,7,15,866
5E,7,20,865
5E,7,25,863
5E,7,30,861
5E,7,35,859
5E,7,40,856
5E,7,45,853
5E,7,50,850
5E,7,55,846
5E,7,60,843
5E,7,65,839
5E,7,70,835
5E,7,75,830
5E,7,80,826
5E,7,85,821
5E,7,90,817
5E,7,95,812
5E,7,100,808
5E,7,105,803
5E,7,110,799
5E,7,115,794
5E,7,120,790
5E,7,125,786
5E,7,130,783
5E,7,135,779
5E,7,140,776
5E,7,145,773
5E,7,150,770
5E,7,155,768
5E,7,160,766
5E,7,165,765
5E,7,170,764
5E,7,175,763
5E,8,0,874
5E,8,5,874
5E,8,10,873
5E,8,15,872
5E,8,20,871
5E,8,25,869
5E,8,30,867
5E,8,35,864
5E,8,40,861
5E,8,45,857
5E,8,50,854
5E,8,55,850
5E,8,60,845
5E,8,65,841
5E,8,70,836
5E,8,75,831
5E,8,80,826
5E,8,85,821
5E,8,90,816
5E,8,95,811
5E,8,100,806
5E,8,105,800
5E,8,110,795
5E,8,115,791
5E,8,120,786
5E,8,125,781
5E,8,130,777
5E,8,135,773
5E,8,140,769
5E,8,145,766
5E,8,150,763
5E,8,155,761
5E,8,160,758
5E,8,165,757
5E,8,170,756
5E,8,175,755
5E,9,0,880
5E,9,5,880
5E,9,10,879
5E,9,15,878
5E,9,20,877
5E,9,25,874
5E,9,30,872
5E,9,35,869
5E,9,40,866
5E,9,45,862
5E,9,50,858
5E,9,55,853
5E,9,60,848
5E,9,65,843
5E,9,70,838
5E,9,75,833
5E,9,80,827
5E,9,85,821
5E,9,90,815
5E,9,95,809
5E,9,100,804
5E,9,105,798
5E,9,110,792
5E,9,115,787
5E,9,120,781
5E,9,125,776
5E,9,130,771
5E,9,135,767
5E,9,140,763
5E,9,145,759
5E,9,150,756
5E,9,155,753
5E,9,160,750
5E,9,165,749
5E,9,170,747
5E,9,175,747
5E,10,0,886
5E,10,5,886
5E,10,10,885
5E,10,15,884
5E,10,20,882
5E,10,25,880
5E,10,30,877
5E,10,35,874
5E,10,40,870
5E,10,45,866
